professor,course,comment,date
Katherine Daignault,STA257,"Choose Katherine if you want fail this course. The final exam is too hard, not matching what she taught in the class. It's like a final exam for graduate students. She did not teach you anything in the lectures(slides is literally copy paste from the textbook and still have lots of typos)and expect you just know yourself. It's ridiculous!!!!!!!!!!!",2019-12-15 00:25:36
Katherine Daignault,STA257,super hard final. Choose her if you want to fail the course,2019-12-14 20:20:49
Katherine Daignault,STA257,"The worst prof I have seen at UofT, or I should not say she is a prof or a teacher. She does not keen on this course at all. Always make tons of mistakes in every weeks lecture I even do not know how could she make it. I really enjoy studying math and statistics but I cannot get any happiness in her course. Do not take her class!!!",2019-12-14 19:13:24
Katherine Daignault,STA257,"During lecture, all she did was copy notes from the textbook (with lots of errors) and recited them to us without explanation. In the night section, she would often rush through content so that she could leave early (class went until 10). The questions on the final were not at all like what we saw in class, on quizzes, or in the textbook.",2019-12-13 19:31:38
Katherine Daignault,STA257,"I probably gonna fail STA257, she is rediculous. Failing people for fun",2019-12-13 06:33:13
Katherine Daignault,STA257,"First of all this was not very mathematically rigorously taught, more like we had to develop the intuition and learn the material on our own as the lectures were just a carbon copy of the textbook. Exam did not appropriately test on the material that we learned throughout the course and was not fair at all, regardless if you did the ALL problems.",2019-12-13 01:20:03
Katherine Daignault,STA257,Not a great lecturer and tests were definitely very difficult for a sta257 class but I did enjoy the new (and advanced) problems she threw at us.,2019-12-12 23:27:08
Katherine Daignault,STA257,Lectures are a waste of time. Skipping class and reading the textbook in a library is a better use of time. I dont know how she manages to copy and paste the textbook and do it wrong every week. Every time someone called her out she kind of evaded the question. I attended both evening and night lectures and she rushes through night ones to go home,2019-12-12 22:47:20
Katherine Daignault,STA257,"Her slides are copy and pasted from the textbook and she doesn't expand on concepts in lectures, making them useless. Even one on one I find that she is not confident in her explanations or isn't clear. As a new prof this is expected but it's unforgivable when she gives us a final with none of the material she has prepared us with.",2019-12-12 17:36:56
Katherine Daignault,STA257,"WORST course ever, what kind of professor reads texts from slides that's directly copied from the textbook? WORD-BY-WORD COPYING... If we could just read the textbook, why would we still need you? She gave the MOST difficult final exam I have ever taken, didn't have a clue what's being tested... DO NOT TAKE HER CLASS, LIKE EVER!!!",2019-12-12 14:17:46
Katherine Daignault,STA257,That final was the hardest test Ive taken in my life despite feeling prepared from doing past tests. In danger of failing the course now.,2019-12-12 07:26:11
Katherine Daignault,STA257,She is unenthusiastic about teaching and does not prioritize students. Basically told us in the last lecture that this class is not her priority because she needs to study for her own phD finals. Lecture is boring and confusing. The midterm paper was the same for Monday and Wednesday's section so Wednesday got higher and she didn't care.,2019-12-12 02:52:46
Katherine Daignault,STA257,"Lectures consisted of her reading off her slides which were primarily copy pasted from the textbook. The first few tests were reasonable. Midterm was hard but fair, but the final did not represent what was covered in the course and seemed solley created to test students recall of specific integration tricks shown in lecture and the like.",2019-12-12 02:03:41
Katherine Daignault,STA257,"I like the course content, and I actually dont mind the fact that she threw in some higher level stuff in this 2nd year course. But I have to say, her lectures are not helpful at all. I can just sit home and read the slides or the textbook, and understand things just as well, if not better.",2019-12-11 21:43:41
Katherine Daignault,STA257,"The final was far from the content she taught in the lecture, but weighed for 50% (or 70% of the course grade. The wording and question form were totally different. She literally read off the slides, which are copies from the text book. No emphasis for key points, no solutions for quizzes, and nothing learnt actually from her.",2019-12-11 20:56:47
Katherine Daignault,STA257,"Katherine is not too bad, but she could do better. The last quiz did test on the most two difficult chapters of this course, but it's basically the same as questions on her slides, be prepared! Final is difficult, really tests on if you could understand the situation,think Intuition behind formulas and apply statistical tools properly and quickly.",2019-12-11 20:56:20
Katherine Daignault,STA257,Definitely the worst professor I've ever met in uoft. Good job reading from slides without explanation. Made mistakes in EVERY LECTURE. Covered knowledge from third year and even fourth year statistics courses in a second year course. Exam was not representative for course material.,2019-12-11 20:30:23
Katherine Daignault,STA257,Exam was not representative of course material or preparation questions. She reads off the slides and does proofs poorly.,2019-12-11 20:00:22
Katherine Daignault,STA257,"I literally did all the assignments, past tests and even lots of extra problems on the back of the book but nothing helps the exam lol",2019-12-11 19:53:49
Katherine Daignault,STA257,Hardest test I've ever had,2019-12-11 19:38:28
Katherine Daignault,STA257,"Same midterm for two class in different days. She said it was absolutely fair. Super hard final, you cant understand what the question is asking. Nothing was covered in class or book.",2019-12-11 19:37:52
Katherine Daignault,STA257,Such an difficult exam. Barely understands the problems. Quiz 4 HARD as well. Study for past tests and exercise are not helping.,2019-12-11 19:35:34
Katherine Daignault,STA257,So bad teaching and so hard test!,2019-12-11 19:26:09
Katherine Daignault,SAT257,Worst prof I had at U of T. DO NOT CHOOSE Katherine for STA257!!!!! !!!!!! !!!!!!,2019-12-11 19:13:33
Katherine Daignault,STA257,the exam was soooooo hard,2019-12-11 19:08:41
Katherine Daignault,STA257,"Terrible Avoid at all cost, just read the textbook. Has a condensing attitude.",2019-12-10 23:05:41
Katherine Daignault,STA220,"Because this was a flipped course she struggled a bit with organization, but when you ask her questions she is extremely helpful!! She is super friendly and really cares about her students! She made her questions very fair if you actually studied and paid attention in class. Great prof overall!",2019-12-08 20:15:21
