professor,course,comment,date
Sam Alvaro,CRM1300,"Truly cares about every student. One day he asked us ""where's everyone's name plates? You aren't a number... you're a person"". Very interesting lectures. Genuinely sad that I might not have him as a prof for the rest of my crim years. ",2015-11-18 17:08:15
Sam Alvaro,SOC2106,"Enthusiastic and engaging (and funny!) prof but the lectures are basically a vague recounting of the weeks reading. A lot of reading, both a textbook and a course reader and ALL are mandatory to pass. Weekly journals make sure of this. He does call on people and can tend to embarrass them so beware if you have anxiety about speaking in class. ",2015-10-15 13:42:42
Sam Alvaro,CRM2305,I took both policing classes Alvaro teaches and I loved him. If you go to class and do the readings you will do well.,2015-09-21 21:38:13
Sam Alvaro,CRM1301,"Professor Alvaro is a funny guy. He loves cracking jokes and getting a response from students. For the class itself, we had two MC midterms and one final paper. He will make you participate by calling you out. Every student is expected to have a name plate to facilitate this so if you hate talking in class, BEWARE! ",2015-08-31 15:19:54
Sam Alvaro,SOC2109,Read a lot of the textbook and assigned article readings as most of the exam questions come from there. The class was definitely one of the most interesting and fun ones I've taken. ,2015-04-25 16:28:37
Sam Alvaro,CRM1300,Professor Alvaro is a wonderful example of what all other professors should want to be. He loves to engage in conversation and discussion with the students during the course of his lectures. He is great!,2015-04-04 13:36:35
Sam Alvaro,CRM1300,"Absolutely hilarious, very clear about what he expects, overall an awesome prof. No notes online, but his lectures are so fun and engaging you want to go to them. Marks very fairly, and if you study, you will definitely pass. If you can, take this course. ",2015-03-18 11:32:28
Sam Alvaro,SOC2109,"This is my third time having him and he's by far one of the best professors at University of Ottawa. He doesn't sugar coat, and tells you how it is. Typically he doesn't do papers, and focuses a lot on the readings, but he's super fun, interactive and funny during class. I highly recommend him as a prof.",2015-02-25 10:41:57
Sam Alvaro,SOC2151,"I actively seek out this prof have taken multiple classes because hes amazing at lectures, funny, keeps the class interesting! and best of all (*for me at least) he doesn't do papers! he typically gives 2 midterms and a final, and sometimes 3 midterms and a final but I prefer tests to papers. Make sure you buy the text B, tests come from reading",2015-01-04 16:42:34
Sam Alvaro,CRM1300,"Hilarious and awesome dude, except for the fact that he only prefers his answers for questions asked in class. Don't fact-check what he says, because a lot of the time his points are wrong. Midterm questions are oddly specific, maybe based on one sentence out of the text. Overall interesting course, except thoroughly biased by Alvaro.",2014-12-14 20:26:51
Sam Alvaro,CRM1300,He's a hilarious prof and made lectures go by quickly! His midterms are easy if you attend all the classes (since notes aren't posted online) and read the textbook. He tends to end class early and is very interactive with the students. He always greets us and asks how are we doing. Strongly recommend him :) ,2014-12-01 00:01:41
Sam Alvaro,CRM1300,"Two MC midterms based solely off the readings so going to class was pointless in that perspective but the professor himself was what made the classes worth going too. Overall nice guy, does like to call you out (in what he thinks is a good-natured way, and is unless you dislike being called out). Would 100% recommend this professor if possible!",2014-11-16 22:24:31
Sam Alvaro,SOC1101,"I really enjoyed Alvaro's teaching style. At first I was taken aback that he didn't put the slides up on Blackboard, but I think it really helped motivate me to concentrate. His lectures were interesting and very interactive. As long as you study and do the readings, you will get a good grade. Another plus: he typically ends class early.",2014-09-25 22:04:44
Sam Alvaro,CRM1300,"This course was 2 midterm exams and 1 Paper (Final Exam). The midterms aren't too easy or too difficult, and are graded objectively by a computer since they are MC. The professor is very clear and has some of the most interesting lectures. However, beware the final exam as you may be seriously disappointed since the T.A.'s grade your paper.",2014-09-02 04:25:04
Sam Alvaro,SOC2309B,"Very well-humoured instructor. Greets everyone at the door, smiles and makes jokes frequently. Speaks clearly and loudly, emphasizes important theories and concepts. Powerpoints are detailed and important to take down. Go to class, participate, and DO YOUR READINGS. Easy pass and all around cool guy. Loved his class, will try to get him again",2014-08-27 19:17:08
Sam Alvaro,CRM,"I loved this prof. Doesn't spoon-feed his student. Loves when people speak up in class, and will challenge you to make you deepen your thinking. I definitely recommend him.",2014-08-18 16:33:21
Sam Alvaro,SOC1101,"Great prof, really interesting, but sometimes condescending and rude. He asks for students' questions and opinions, but rejects them and tries his best to disprove them. The exams are based on minute points from the readings and include details that are impossible to remember. If you do all of the readings and attend all lectures you'll be fine.",2014-05-15 12:57:02
Sam Alvaro,SOC2109,"Took 2 classes with him. Very interesting prof. Makes you want to go to class, and you won't be bored while listening to him. Very dry humour at times (which can offend people, but i think its hilarious).. 3 total exams, mainly multiple choice. it was kind of hard at times. READING ARE MANDATORY; and heavy on reading materials (my only complaint)..",2014-05-05 16:35:31
Sam Alvaro,SOC1101,"Always talking to students and making sure our questions are answered and concerns are addressed. He picks on people occasionally but if you are following the lecture it isn't an issue. He will publicly shame anyone who does something to piss him off (not following rules, cell phone goes off, etc) so behave! Does not post slides online.",2014-04-16 00:36:45
Sam Alvaro,SOC1101,"AWESOME PROF, ALWAYS KEPT CLASS ENGAGED. you can tell he's from Toronto by his sass, approachable, caring and really great at discussions. I'm in Health Sciences and this course was mandatory however he made it worth it, and writing essays and doing readings were not as bad as I thought they would be.",2014-04-02 14:56:03
