professor,course,comment,date
Cristina Ruiz Martin,ECOR1041,Terrible prof worst possible,2022-11-24 21:30:15
Cristina Ruiz Martin,ECOR1041,The only reason I got an A in this class was because I had prior experience programing. She did not actually run any lectures but prepared the course material for instructors. The lecturers were poor and hard to learn from. The labs instructions were unclear and poorly written. The exam contained a section that was not covered on in class. ,2022-11-24 04:12:52
Cristina Ruiz Martin,SYSC2004,I took the course as an online offering in 2021. She uploaded short 20 min lectures that had nothing to do with the assignments and the lab. The assignments were pretty much an open-ended project. She was extremely unhelpful throughout the terms. Her exams were insanely difficult. ,2022-11-16 22:47:17
Cristina Ruiz Martin,ECOR1041,Just overall a terrible prof labs and tests are worded horribly ,2022-10-20 20:32:04
Cristina Ruiz Martin,ECOR1042,"Horrible professor, truly the worst person to teach first year engineers, you should never take any of her classes. You will be spending every moment of your first year doing the labs and studying cause she doesn't teach you anything. The final in itself was a mess, way too many questions of such a high difficulty level that you will never pass. ",2022-07-11 23:24:43
Cristina Ruiz Martin,ECOR1042,"Doesn't actually teach anything in the lectures, you're better off using youtube or teaching yourself in any way. Instructions are always unclear on labs and assignments, which causes you to lose grades. Personally, I don't understand how this professor is still allowed to teach this class, given how there's not a single person likes her. ",2022-04-14 10:36:28
Cristina Ruiz Martin,ECOR1042,Stay on top of ur labs,2022-03-14 23:31:49
Cristina Ruiz Martin,ECOR1042,Just overall feels like being set up for failure,2022-03-14 04:50:55
Cristina Ruiz Martin,ECOR1041,"This class is really poorly coordinated. You only see the Profs in pictures on the course brightspace page. The lectures are recorded by another Prof which quickly goes over things like it's a revision whereas in reality most people never learnt programming before. Apparently this course is easy for people with experience, but no experience u'r f",2022-02-16 02:53:11
Cristina Ruiz Martin,ECOR1042,Marking is very strict and work is very unclear. There was a question on the exam that was not even possible to solve. When I went to ask for the grade she said there was nothing she could do. Lectures were recorded a few years ago and the content is all over the place as if the lectures were frankensteined together.,2022-02-10 08:59:00
Cristina Ruiz Martin,ECOR1042,"In all honesty, get ready to research half things that are mentioned in class. MOST of the lectures were recorded by some other prof, and she contributes very little to them. When asked during her office hours about lecture stuff, she stumbles a lot, almost as if she never even cared to watch the lectures. I honestly would never have her again.",2022-02-10 08:58:44
Cristina Ruiz Martin,ECOR1041,"She does not even teach her class. Just uses videos from a couple of years ago and says go to town. Do not expect to get much help unless you are talking with a TA. Coming from having little but some programming experience the class is not all that bad for me. However, I cannot imagine it for people that do not have any experience at all.",2022-02-03 17:44:50
Cristina Ruiz Martin,ECOR1041,"This is how her class goes; -lectures are 2-year-old comp science lectures. let me remind you this is an eng course - she doesn't teach these lectures its another lady, who still doesn't beat Youtube -if I hadn't have had any knowledge of coding before entering the course I would have failed -didnt actually learn anything i",2022-01-26 21:53:22
Cristina Ruiz Martin,ECOR1042,"The work load was very heavy. Lectures were often not recorded by her instead by a different prof who can't be reached. Many topics in 1042 felt like they were last minute add in's so the slides would often have grammar issues and problems that were solved wrong. Overall messy and disorganized, I recommend going to outside sources for assistance.",2022-01-13 05:34:35
Cristina Ruiz Martin,ECOR1042,"same thing as the last ecor 1041, i want my money back at this point, why am i in university if teachers are like that? i can literally teach myself everything and be more productive than this course, so much stress... i wish that they reconsider her cause, if that is for the rest of my uni... im quitting, i can learn all those things online.",2022-01-01 05:57:18
Cristina Ruiz Martin,ECOR1042,"It's like ECOR 1041 but worse. Again, same condescending emails, unhelpful lectures from a few years ago, and unrelated labs as well as a difficult proctored final. The profs (if they even exist) don't care.",2021-12-30 15:39:32
Cristina Ruiz Martin,ECOR1041,"Quite possibly one of the worst professors Ive ever had. All of the lectures werent made or recorded by her, emails are condescending and exams are disproportionately hard compared to the class work. Came into this class with zero coding experience and Im confident in saying Ill never touch it again because of this course.",2021-12-20 03:07:37
Cristina Ruiz Martin,ECOR1042,"Lectures are vague and aren't recorded by the actual professor, midterms and exams are unnecessarily difficult, emails and discussion answers are very poorly answered condescendingly. Came into this course happy to learn about coding and left questioning if I want to stay in the field.",2021-12-19 21:53:45
Cristina Ruiz Martin,ECOR1041,The professors in these courses do not seem to care. They did not even make the lectures themselves. The course content had nothing to do with the weekly labs that took hours upon hours every week. Finally the content comes into play in a ridiculously hard exam that is proctored. This class is like getting thrown into the ocean with weights on,2021-12-19 06:24:28
Cristina Ruiz Martin,ECOR1041,"Getting paid to not do a single piece of work. TAs mark everything, run labs and answer all the questions. Lectures are extremely old from a completely different teacher and barely cover the course material properly. Awful teacher overall.",2021-12-18 23:52:19
Cristina Ruiz Martin,ECOR1044,"simply doesn't care about students, very passsive aggressive and condescending emails, unfair assignments('intro course' btw) . Went into this course excited to learn python, ended up dreading it. She thinks this is the only course we have, please do better madam we didn't pay you to send us previous years lectures, at least reuse good lectures.",2021-12-17 21:00:09
Cristina Ruiz Martin,ECOR1041,"This course is all about Python coding stuff, from someone who have never code before, it was already pretty difficult to do this class. Plus this prof is not helping at all since the lecture are some prerecorded video(not even her who recorded) that sometimes it doesn't help at all either, TA are doing 99% of the work and the workload are insane.",2021-12-15 02:34:55
Cristina Ruiz Martin,ECOR1041,I would rate a 0 if I could. All the other ratings you see here are true btw,2021-12-09 00:56:50
Cristina Ruiz Martin,ECOR1041,"If Im being honest, this prof is very lazy. She has not recorded one single lecture but instead uses old videos from previous years. She assigns work that takes 8+ hours to do weekly (labs are only supposed to be 3 hours) then makes all the TA do the dirty work with the grading. All she does is send passive-aggressive emails to students. Waste of $",2021-12-05 00:36:38
Cristina Ruiz Martin,ECOR1041,It's like she wasn't even the professor for the class. All the lectures were pre-recorded and featured a different prof from a while back. The worst part is the unforgiving amount of work.,2021-11-11 22:13:49
