school,professor,course,comment
Carleton University,Cristina Ruiz Martin,ECOR1041,It's like she wasn't even the professor for the class. All the lectures were pre-recorded and featured a different prof from a while back. The worst part is the unforgiving amount of work.
Carleton University,Cristina Ruiz Martin,ECOR1041,"Didn't record a single lecture throughout the entire class, learned from videos made years ago by a different prof."
Carleton University,Cristina Ruiz Martin,ECOR1041,We were expected to do work that we have never learned before and there was not much resources for us to self teach ourselves either. They think it is the only class that we have and they normally have labs and quizzes due so close to the day of exams(1 day range)!
Carleton University,Cristina Ruiz Martin,ECOR1041,"Expect weekly quizzes on the textbook. Labs are mostly copied from online sources, and the midterm and final were filled with spelling and grammar mistakes that made understanding extremely difficult. Lectures were just videos from several years ago that weren't even made by the profs."
Carleton University,Cristina Ruiz Martin,ECOR1042,"Personally, I don't think she deserves the rate she has right now, she taught the course material pretty well with examples and seemed knowledgeable. PS I have python experience so the programming in this class was pretty easy. But your mileage might very well vary, I know a couple who struggled because of the lack of python experience."
Carleton University,Cristina Ruiz Martin,ECOR1042,she genuinely makes no sense. Its very hard to understand her and she cuts you off before you even finish asking your question. I also have no idea how I am doing in the course as the final exam is in 3 days and I haven't received any of my grades (apart from 3 quizzes that brightspace provides the grade back instantly). 
Carleton University,Cristina Ruiz Martin,ECOR1042,The things that are taught in class will dont help you at all with the labs and the exam is more difficult than it should be. If you have never coded before university good luck. 
Carleton University,Cristina Ruiz Martin,ECOR1042,"worst thing about this prof is their grade 2 English level. Spend more time trying to understand a test question that is riddled with spelling and grammar mistakes than actually doing the question. Cristina if your able to understand this review, please invest in Grammarly."
Carleton University,Cristina Ruiz Martin,ECOR1042,"Horrible professor, truly the worst person to teach first year engineers, you should never take any of her classes. You will be spending every moment of your first year doing the labs and studying cause she doesn't teach you anything. The final in itself was a mess, way too many questions of such a high difficulty level that you will never pass. "
Carleton University,Cristina Ruiz Martin,ECOR1042,"Doesn't actually teach anything in the lectures, you're better off using youtube or teaching yourself in any way. Instructions are always unclear on labs and assignments, which causes you to lose grades. Personally, I don't understand how this professor is still allowed to teach this class, given how there's not a single person likes her. "
Carleton University,Cristina Ruiz Martin,ECOR1042,Stay on top of ur labs
Carleton University,Cristina Ruiz Martin,ECOR1042,Just overall feels like being set up for failure
Carleton University,Cristina Ruiz Martin,ECOR1042,Marking is very strict and work is very unclear. There was a question on the exam that was not even possible to solve. When I went to ask for the grade she said there was nothing she could do. Lectures were recorded a few years ago and the content is all over the place as if the lectures were frankensteined together.
Carleton University,Cristina Ruiz Martin,ECOR1042,"In all honesty, get ready to research half things that are mentioned in class. MOST of the lectures were recorded by some other prof, and she contributes very little to them. When asked during her office hours about lecture stuff, she stumbles a lot, almost as if she never even cared to watch the lectures. I honestly would never have her again."
Carleton University,Cristina Ruiz Martin,ECOR1042,"The work load was very heavy. Lectures were often not recorded by her instead by a different prof who can't be reached. Many topics in 1042 felt like they were last minute add in's so the slides would often have grammar issues and problems that were solved wrong. Overall messy and disorganized, I recommend going to outside sources for assistance."
Carleton University,Cristina Ruiz Martin,ECOR1042,"same thing as the last ecor 1041, i want my money back at this point, why am i in university if teachers are like that? i can literally teach myself everything and be more productive than this course, so much stress... i wish that they reconsider her cause, if that is for the rest of my uni... im quitting, i can learn all those things online."
